station_start,station_end,distance_meters
chicago296,chicago292,2771
chicago296,chicago293,3873
chicago296,chicago294,5908
chicago296,chicago295,5496
chicago296,chicago296,0
chicago296,chicago297,3615
chicago296,chicago298,3987
chicago296,chicago299,759
chicago296,chicago30,8156
chicago296,chicago300,376
chicago296,chicago301,3910
chicago296,chicago302,2034
chicago296,chicago303,735
chicago296,chicago304,1359
chicago296,chicago305,8022
chicago296,chicago306,2534
chicago296,chicago307,3749
chicago296,chicago308,3081
chicago296,chicago309,5920
chicago296,chicago31,5253
chicago296,chicago310,5551
chicago296,chicago311,5156
chicago296,chicago312,2327
chicago296,chicago313,2558
chicago296,chicago314,3495
chicago296,chicago315,6867
chicago296,chicago316,4561
chicago296,chicago317,15222
chicago296,chicago318,2600
chicago296,chicago319,2661
chicago296,chicago32,9504
chicago296,chicago320,14725
chicago296,chicago321,11505
chicago296,chicago322,20180
chicago296,chicago323,3996
chicago296,chicago324,1916
chicago296,chicago325,4512
chicago296,chicago326,3804
chicago296,chicago327,2830
chicago296,chicago328,22381
chicago296,chicago329,1507
chicago296,chicago33,7601
chicago296,chicago330,2722
chicago296,chicago331,4490
chicago296,chicago332,1252
chicago296,chicago333,6038
chicago296,chicago334,667
chicago296,chicago335,15518
chicago296,chicago336,19269
chicago296,chicago337,5198
chicago296,chicago338,11883
chicago296,chicago339,15728
chicago296,chicago34,2430
chicago296,chicago340,1315
chicago296,chicago341,11169
chicago296,chicago342,15614
chicago296,chicago343,2510
chicago296,chicago344,4720
chicago296,chicago345,20531
chicago296,chicago346,8916
chicago296,chicago347,3022
chicago296,chicago348,18433
chicago296,chicago349,1813
chicago296,chicago35,7470
chicago296,chicago350,7932
chicago296,chicago351,21133
chicago296,chicago36,8083
chicago296,chicago37,7252
chicago296,chicago42,12948
chicago296,chicago43,9111
chicago296,chicago44,6757
chicago296,chicago45,10392
chicago296,chicago46,4788
chicago296,chicago47,8286
chicago296,chicago48,5736
chicago296,chicago49,7005
chicago296,chicago5,10544
chicago296,chicago50,7476
chicago296,chicago51,6604
chicago296,chicago52,9198
chicago296,chicago53,5466
chicago296,chicago54,6799
chicago296,chicago55,13040
chicago296,chicago56,6875
chicago296,chicago57,12443
chicago296,chicago58,4778
chicago296,chicago59,11197
chicago296,chicago60,4191
chicago296,chicago61,5932
chicago296,chicago62,12692
chicago296,chicago66,6951
chicago296,chicago67,2380
chicago296,chicago68,8083
chicago296,chicago69,6161
chicago296,chicago71,7883
chicago296,chicago72,12844
chicago296,chicago73,7919
chicago296,chicago74,6090
chicago296,chicago75,7910
chicago296,chicago76,8655
chicago296,chicago77,7439
chicago296,chicago80,8607
chicago296,chicago81,6713
chicago296,chicago84,7500
chicago296,chicago85,5525
chicago296,chicago86,7371
chicago296,chicago87,2853
chicago296,chicago88,8330
chicago296,chicago90,9763
chicago296,chicago91,7224
chicago296,chicago92,6953
chicago296,chicago93,3732
chicago296,chicago94,2836
chicago296,chicago97,10943
chicago296,chicago98,6875
chicago296,chicago99,6508
chicago297,chicago100,9594
chicago297,chicago106,8579
chicago297,chicago108,10955
chicago297,chicago109,11579
chicago297,chicago110,8877
chicago297,chicago111,8921
chicago297,chicago112,9653
chicago297,chicago113,5963
chicago297,chicago114,2461
chicago297,chicago115,3843
chicago297,chicago116,6696
chicago297,chicago117,3175
chicago297,chicago118,6761
chicago297,chicago119,10000
chicago297,chicago120,17242
chicago297,chicago121,23537
chicago297,chicago122,10614
chicago297,chicago123,6627
chicago297,chicago124,12614
chicago297,chicago126,6692
chicago297,chicago127,4950
chicago297,chicago128,8028
chicago297,chicago129,19529
chicago297,chicago13,4333
chicago297,chicago130,7230
chicago297,chicago131,3387
chicago297,chicago132,18174
chicago297,chicago134,11214
chicago297,chicago135,18411
chicago297,chicago136,13109
chicago297,chicago137,17852
chicago297,chicago138,7555
chicago297,chicago14,18647
chicago297,chicago140,8294
chicago297,chicago141,6203
chicago297,chicago143,5465
chicago297,chicago144,5620
chicago297,chicago146,11303
chicago297,chicago147,17720
chicago297,chicago148,19816
chicago297,chicago149,19163
chicago297,chicago15,19116
chicago297,chicago150,18083
chicago297,chicago152,3846
chicago297,chicago153,3338
chicago297,chicago154,2933
chicago297,chicago156,3664
chicago297,chicago157,5355
chicago297,chicago158,6629
chicago297,chicago159,7381
chicago297,chicago16,6822
chicago297,chicago160,7377
chicago297,chicago162,3576
chicago297,chicago163,4166
chicago297,chicago164,9989
chicago297,chicago165,2028
chicago297,chicago166,4696
chicago297,chicago167,13238
chicago297,chicago168,15421
chicago297,chicago169,11550
chicago297,chicago17,7579
chicago297,chicago170,17777
chicago297,chicago171,19091
chicago297,chicago173,10581
chicago297,chicago174,10892
chicago297,chicago175,15013
chicago297,chicago176,7644
chicago297,chicago177,6606
chicago297,chicago178,17245
chicago297,chicago179,20534
chicago297,chicago181,9174
chicago297,chicago183,7589
chicago297,chicago184,20310
chicago297,chicago185,6735
chicago297,chicago186,9574
chicago297,chicago188,4704
chicago297,chicago19,12260
chicago297,chicago190,4137
chicago297,chicago191,10884
chicago297,chicago192,10973
chicago297,chicago193,18411
chicago297,chicago194,9812
chicago297,chicago195,13059
chicago297,chicago196,11864
chicago297,chicago197,13406
chicago297,chicago198,9851
chicago297,chicago199,9313
chicago297,chicago20,6556
chicago297,chicago200,22014
chicago297,chicago201,20921
chicago297,chicago202,18190
chicago297,chicago203,13029
chicago297,chicago204,23792
chicago297,chicago205,12868
chicago297,chicago206,18689
chicago297,chicago207,19167
chicago297,chicago208,20042
chicago297,chicago209,18130
chicago297,chicago21,11866
chicago297,chicago210,7579
chicago297,chicago211,11149
chicago297,chicago212,8848
chicago297,chicago213,6767
chicago297,chicago214,8534
chicago297,chicago215,9775
chicago297,chicago216,8864
chicago297,chicago217,10722
chicago297,chicago218,17295
chicago297,chicago219,5800
chicago297,chicago22,11753
chicago297,chicago220,4863
chicago297,chicago222,6959
chicago297,chicago223,5509
chicago297,chicago224,6487
chicago297,chicago225,6154
chicago297,chicago226,3004
chicago297,chicago227,1970
chicago297,chicago228,3040
chicago297,chicago229,2460
chicago297,chicago23,7931
chicago297,chicago230,2911
chicago297,chicago231,1390
chicago297,chicago232,3178
chicago297,chicago233,10890
chicago297,chicago234,443
chicago297,chicago236,7456
chicago297,chicago237,19102
chicago297,chicago238,224
chicago297,chicago239,1866
chicago297,chicago24,11484
chicago297,chicago240,1970
chicago297,chicago241,11267
chicago297,chicago242,1254
chicago297,chicago243,1343
chicago297,chicago244,1067
chicago297,chicago245,1899
chicago297,chicago246,803
chicago297,chicago247,23724
chicago297,chicago248,25086
chicago297,chicago249,2836
chicago297,chicago25,8927
chicago297,chicago250,3802
chicago297,chicago251,2837
chicago297,chicago252,22696
chicago297,chicago253,1961
chicago297,chicago254,2755
chicago297,chicago255,15080
chicago297,chicago256,2715
chicago297,chicago257,2169
chicago297,chicago258,4658
chicago297,chicago259,7320
chicago297,chicago26,11359
chicago297,chicago260,6660
chicago297,chicago261,11282
chicago297,chicago262,20920
chicago297,chicago263,18626
chicago297,chicago264,12966
chicago297,chicago265,20584
chicago297,chicago267,22142
chicago297,chicago268,8506
chicago297,chicago27,6802
chicago297,chicago271,21238
chicago297,chicago272,19128
chicago297,chicago273,16314
chicago297,chicago274,13523
chicago297,chicago275,12257
chicago297,chicago276,7989
chicago297,chicago277,9426
chicago297,chicago278,20409
chicago297,chicago279,20585
chicago297,chicago28,6688
chicago297,chicago280,20112
chicago297,chicago281,14645
chicago297,chicago282,17243
chicago297,chicago283,10587
chicago297,chicago284,14618
chicago297,chicago285,8957
chicago297,chicago286,10664
chicago297,chicago287,10469
chicago297,chicago288,5939
chicago297,chicago289,6627
chicago297,chicago29,8045
chicago297,chicago290,7524
chicago297,chicago291,7261
chicago297,chicago292,1084
chicago297,chicago293,1620
chicago297,chicago294,3353
chicago297,chicago295,2382
chicago297,chicago296,3615
chicago297,chicago297,0
chicago297,chicago298,1613
chicago297,chicago299,3275
chicago297,chicago30,8390
chicago297,chicago300,3990
chicago297,chicago301,7114
chicago297,chicago302,4646
chicago297,chicago303,3245
chicago297,chicago304,2731
chicago297,chicago305,8401
chicago297,chicago306,1771
chicago297,chicago307,4989
chicago297,chicago308,2873
chicago297,chicago309,5972
chicago297,chicago31,8457
chicago297,chicago310,5342
chicago297,chicago311,1747
chicago297,chicago312,2246
chicago297,chicago313,5434
chicago297,chicago314,687
chicago297,chicago315,7246
chicago297,chicago316,850
chicago297,chicago317,11442
chicago297,chicago318,1299
chicago297,chicago319,3900
chicago297,chicago32,12034
chicago297,chicago320,11913
chicago297,chicago321,15546
chicago297,chicago322,24222
chicago297,chicago323,2366
chicago297,chicago324,4869
chicago297,chicago325,1763
chicago297,chicago326,1116
chicago297,chicago327,5441
chicago297,chicago328,26423
chicago297,chicago329,5804
chicago297,chicago33,10805
chicago297,chicago330,2528
chicago297,chicago331,6868
chicago297,chicago332,4178
chicago297,chicago333,7588
chicago297,chicago334,4281
chicago297,chicago335,19560
chicago297,chicago336,23311
chicago297,chicago337,8402
chicago297,chicago338,15925
chicago297,chicago339,19770
chicago297,chicago34,6726
chicago297,chicago340,4519
chicago297,chicago341,15210
chicago297,chicago342,11360
chicago297,chicago343,4244
chicago297,chicago344,1211
chicago297,chicago345,24573
chicago297,chicago346,10823
chicago297,chicago347,2007
chicago297,chicago348,13485
chicago297,chicago349,5000
chicago297,chicago35,11512
chicago297,chicago350,8785
chicago297,chicago351,25174
chicago297,chicago36,11287
chicago297,chicago37,10456
chicago297,chicago42,16990
chicago297,chicago43,13152
chicago297,chicago44,9961
chicago297,chicago45,14434
chicago297,chicago46,7992
chicago297,chicago47,9482
chicago297,chicago48,8203
chicago297,chicago49,10208
chicago297,chicago5,14585
chicago297,chicago50,10680
chicago297,chicago51,9808
chicago297,chicago52,13239
chicago297,chicago53,8670
chicago297,chicago54,8698
chicago297,chicago55,17082
chicago297,chicago56,10079
chicago297,chicago57,16484
chicago297,chicago58,6043
chicago297,chicago59,15238
chicago297,chicago60,6569
chicago297,chicago61,7119
chicago297,chicago62,16734
chicago297,chicago66,10155
chicago297,chicago67,4992
chicago297,chicago68,11287
chicago297,chicago69,6540
chicago297,chicago71,10547
chicago297,chicago72,16886
chicago297,chicago73,11123
chicago297,chicago74,9294
chicago297,chicago75,11114
chicago297,chicago76,12697
chicago297,chicago77,10643
chicago297,chicago80,11271
chicago297,chicago81,9917
chicago297,chicago84,9563
chicago297,chicago85,9567
chicago297,chicago86,8850
chicago297,chicago87,4587
chicago297,chicago88,10631
chicago297,chicago90,13805
chicago297,chicago91,10428
chicago297,chicago92,9068
chicago297,chicago93,6155
chicago297,chicago94,6039
chicago297,chicago97,14985
chicago297,chicago98,10079
chicago297,chicago99,10495
chicago298,chicago100,9313
chicago298,chicago106,8385
chicago298,chicago108,10654
chicago298,chicago109,10332
chicago298,chicago110,8683
chicago298,chicago111,8640
chicago298,chicago112,9364
chicago298,chicago113,5164
chicago298,chicago114,2834
chicago298,chicago115,3507
chicago298,chicago116,5450
chicago298,chicago117,3682
chicago298,chicago118,6386
chicago298,chicago119,8753
chicago298,chicago120,15984
chicago298,chicago121,22279
chicago298,chicago122,9368
chicago298,chicago123,6153
chicago298,chicago124,11368
chicago298,chicago126,6498
chicago298,chicago127,4313
chicago298,chicago128,6782
chicago298,chicago129,12544
chicago298,chicago13,4302
chicago298,chicago130,5983
chicago298,chicago131,2140
chicago298,chicago132,16916
chicago298,chicago134,9967
chicago298,chicago135,12631
chicago298,chicago136,11863
chicago298,chicago137,12038
chicago298,chicago138,6988
chicago298,chicago14,12518
chicago298,chicago140,8100
chicago298,chicago141,6009
chicago298,chicago143,5387
chicago298,chicago144,4984
chicago298,chicago146,10057
chicago298,chicago147,16462
chicago298,chicago148,18558
chicago298,chicago149,17905
chicago298,chicago15,12693
chicago298,chicago150,16825
chicago298,chicago152,3279
chicago298,chicago153,2702
chicago298,chicago154,2837
chicago298,chicago156,4007
chicago298,chicago157,4897
chicago298,chicago158,5382
chicago298,chicago159,6134
chicago298,chicago16,5575
chicago298,chicago160,6130
chicago298,chicago162,2329
chicago298,chicago163,2919
chicago298,chicago164,9708
chicago298,chicago165,2834
chicago298,chicago166,3449
chicago298,chicago167,11991
chicago298,chicago168,14163
chicago298,chicago169,10785
chicago298,chicago17,6333
chicago298,chicago170,16519
chicago298,chicago171,13083
chicago298,chicago173,9323
chicago298,chicago174,10127
chicago298,chicago175,13755
chicago298,chicago176,7450
chicago298,chicago177,6545
chicago298,chicago178,15987
chicago298,chicago179,19277
chicago298,chicago181,8893
chicago298,chicago183,6343
chicago298,chicago184,19052
chicago298,chicago185,5488
chicago298,chicago186,8327
chicago298,chicago188,3783
chicago298,chicago19,11014
chicago298,chicago190,3500
chicago298,chicago191,10112
chicago298,chicago192,10208
chicago298,chicago193,17153
chicago298,chicago194,9762
chicago298,chicago195,11802
chicago298,chicago196,9707
chicago298,chicago197,10439
chicago298,chicago198,9550
chicago298,chicago199,9119
chicago298,chicago20,5989
chicago298,chicago200,20756
chicago298,chicago201,19663
chicago298,chicago202,12241
chicago298,chicago203,11782
chicago298,chicago204,22535
chicago298,chicago205,11621
chicago298,chicago206,17432
chicago298,chicago207,17910
chicago298,chicago208,13202
chicago298,chicago209,16872
chicago298,chicago21,10619
chicago298,chicago210,6333
chicago298,chicago211,9138
chicago298,chicago212,8567
chicago298,chicago213,5520
